chr	windowStart	windowEnd	D	f_d	f_dM	d_f
NC_031965.2	2196109	2305311	-0.591910	-0.242620	-0.180671	-0.458349
NC_031965.2	2218204	2386189	-0.562501	-0.239936	-0.172189	-0.447477
NC_031965.2	2238965	2418898	-0.541656	-0.241182	-0.172376	-0.425263
NC_031965.2	2282907	2425159	-0.495283	-0.299570	-0.200890	-0.380741
NC_031965.2	2307305	2425661	-0.355354	-0.243990	-0.161176	-0.220722
NC_031965.2	2387341	2443589	-0.223688	-0.193007	-0.128859	-0.117953
NC_031965.2	2418899	2475125	-0.100986	-0.087675	-0.057090	-0.048663
NC_031965.2	2425168	2521277	-0.100896	-0.060188	-0.040213	-0.043871
NC_031965.2	2425662	2552515	-0.410300	-0.238746	-0.148725	-0.264230
NC_031965.2	2443602	2596240	-0.451784	-0.203324	-0.129135	-0.333948
NC_031965.2	2487874	2646525	-0.107652	-0.047140	-0.027726	-0.098517
NC_031965.2	2521297	2719197	0.144524	0.072988	0.043491	0.131345
NC_031965.2	2554674	2795398	0.139979	0.065238	0.038695	0.128156
NC_031965.2	2597024	2860784	0.189166	0.082680	0.048272	0.169000
NC_031965.2	2646837	2955317	0.039044	0.015182	0.009360	0.028538
NC_031965.2	2719251	3036247	-0.229615	-0.050557	-0.033815	-0.206066
NC_031965.2	2795451	3100571	0.080357	0.012746	0.008897	0.020517
NC_031965.2	2860793	3132947	-0.058358	-0.009270	-0.006873	-0.048460
NC_031965.2	2955319	3262856	-0.047685	-0.005689	-0.004381	-0.042397
NC_031965.2	3038814	3292600	-0.110622	-0.016443	-0.012395	-0.074586
NC_031965.2	3100581	3314494	-0.082620	-0.012560	-0.009845	-0.045684
NC_031965.2	3132948	3382095	-0.063296	-0.007729	-0.006205	-0.054512
NC_031965.2	3262860	3429061	-0.155291	-0.032826	-0.025822	-0.083064
NC_031965.2	3292602	3496645	-0.106933	-0.026064	-0.018851	-0.057592
NC_031965.2	3314532	3504194	0.189824	0.055449	0.042407	0.110209
NC_031965.2	3382098	3504692	0.241645	0.117551	0.083871	0.147999
NC_031965.2	3429076	3513558	0.315709	0.249379	0.170666	0.192510
NC_031965.2	3496661	3697132	0.424931	0.177762	0.136951	0.248261
NC_031965.2	3504209	3701192	0.115413	0.050194	0.036861	0.087510
NC_031965.2	3504694	3727589	-0.019663	-0.010470	-0.006890	0.007262
NC_031965.2	3513559	3727801	0.011391	0.006416	0.004321	0.012311
NC_031965.2	3697551	3728087	-0.092688	-0.191044	-0.102672	-0.035639
NC_031965.2	3701213	3731963	-0.071085	-0.104853	-0.067140	-0.029153
NC_031965.2	3727594	3734006	-0.014213	-0.017856	-0.014184	-0.007883
NC_031965.2	3727809	3742567	-0.025284	-0.034842	-0.026804	-0.014620
NC_031965.2	3728094	3768971	-0.020838	-0.031541	-0.022936	-0.014332
NC_031965.2	3731970	3770218	0.013690	0.056250	0.031777	0.001512
NC_031965.2	3734009	3770703	0.035098	0.161175	0.096597	0.017338
NC_031965.2	3742568	3772969	0.078550	0.363283	0.230557	0.042492
NC_031965.2	3768986	3773637	0.072349	0.391014	0.234671	0.038619
NC_031965.2	3770231	3773933	0.120268	0.514601	0.330780	0.063755
NC_031965.2	3770730	3774199	0.073923	0.241962	0.145501	0.041150
NC_031965.2	3772979	3774553	-0.028025	-0.190229	-0.079708	-0.013596
NC_031965.2	3773641	3775102	0.001026	0.007020	0.003684	0.002589
NC_031965.2	3773986	3775578	-0.057759	-0.559617	-0.235278	-0.026158
NC_031965.2	3774226	3776074	-0.045999	-0.915204	-0.222080	-0.021995
NC_031965.2	3774563	3776283	-0.045419	-0.963781	-0.225316	-0.021706
NC_031965.2	3775122	3776768	-0.076050	-0.951645	-0.242804	-0.038469
NC_031965.2	3775587	3777089	-0.024209	-0.207740	-0.071046	-0.014797
NC_031965.2	3776106	3777497	-0.007508	-0.059707	-0.024947	-0.006475
NC_031965.2	3776323	3779845	0.004626	0.014484	0.009016	0.004105
NC_031965.2	3776785	3780199	0.015354	0.062752	0.040479	0.009519
NC_031965.2	3777190	3783403	0.041755	0.156643	0.105583	0.022770
NC_031965.2	3777505	3785922	0.073224	0.227693	0.159861	0.046349
NC_031965.2	3779864	3786339	0.080098	0.449965	0.282231	0.044617
NC_031965.2	3780200	3790925	0.080883	0.406712	0.238648	0.042976
NC_031965.2	3783457	3792044	0.034352	0.159787	0.095854	0.020297
NC_031965.2	3785939	3793146	0.015887	0.085926	0.048622	0.006297
NC_031965.2	3786341	3794279	0.003906	0.018640	0.010481	-0.002580
NC_031965.2	3790930	3794943	-0.003066	-0.015821	-0.008874	-0.004641
NC_031965.2	3792048	3801825	-0.019337	-0.139867	-0.068295	-0.011920
NC_031965.2	3793154	3806154	-0.022505	-0.159851	-0.081602	-0.014226
NC_031965.2	3794283	3812669	-0.045327	-0.288681	-0.132352	-0.024540
NC_031965.2	3794960	3853114	0.024589	0.052723	0.035119	0.007226
NC_031965.2	3801832	3854522	0.032773	0.049090	0.033803	0.007446
NC_031965.2	3806185	3855695	0.010673	0.016703	0.011453	0.002858
NC_031965.2	3816858	3856937	0.033678	0.062875	0.043481	0.016347
NC_031965.2	3853125	3857602	-0.036669	-0.195016	-0.103337	-0.016749
NC_031965.2	3854560	3858218	-0.015750	-0.161246	-0.072368	-0.006104
NC_031965.2	3855742	3875642	-0.022111	-0.337106	-0.110168	-0.012347
NC_031965.2	3856960	3876256	-0.014821	-0.285259	-0.100174	-0.008790
NC_031965.2	3857669	3876687	-0.008713	-0.131264	-0.048083	-0.003688
NC_031965.2	3858234	3877085	-0.002212	-0.031505	-0.011923	-0.001454
NC_031965.2	3875644	3877539	0.023596	0.252500	0.131170	0.011648
NC_031965.2	3876260	3881190	0.006843	0.081740	0.033284	0.003144
NC_031965.2	3876693	3881477	0.024988	0.275988	0.139510	0.012051
NC_031965.2	3877095	3881813	0.050116	0.400104	0.237638	0.025426
NC_031965.2	3877540	3882148	0.037759	0.288530	0.130901	0.025997
NC_031965.2	3881196	3882541	0.036189	0.252922	0.111619	0.025817
NC_031965.2	3881478	3882978	0.003796	0.026791	0.009692	0.009915
NC_031965.2	3881817	3883372	-0.002580	-0.016250	-0.005278	0.003650
NC_031965.2	3882154	3883835	-0.048363	-0.368913	-0.105636	-0.024245
NC_031965.2	3882573	3958511	-0.092819	-0.135007	-0.078764	-0.045913
NC_031965.2	3883016	3981444	-0.117537	-0.104299	-0.069716	-0.048792
NC_031965.2	3883414	3985820	-0.232274	-0.223155	-0.141643	-0.100490
NC_031965.2	3883847	4078380	-0.291955	-0.227263	-0.147345	-0.143142
NC_031965.2	3958565	4132938	-0.168930	-0.110371	-0.069704	-0.081577
NC_031965.2	3981507	4238561	-0.083596	-0.060947	-0.030041	-0.055415
NC_031965.2	3985823	4265940	0.069984	0.028248	0.018076	0.011754
NC_031965.2	4078387	4296769	0.153623	0.059023	0.038004	0.083483
NC_031965.2	4132950	4304011	0.149231	0.091576	0.056894	0.069018
NC_031965.2	4238562	4304348	0.113571	0.085915	0.060610	0.024308
NC_031965.2	4266062	4304865	0.142042	0.217444	0.112284	0.030939
NC_031965.2	4296852	4319402	0.159996	0.207052	0.127479	0.042722
NC_031965.2	4304035	4324723	0.097432	0.105342	0.067082	0.013963
NC_031965.2	4304357	4333077	0.099471	0.076122	0.056097	0.046260
NC_031965.2	4304866	4342218	0.037974	0.028198	0.022549	0.026180
NC_031965.2	4319403	4362739	0.060059	0.045711	0.033905	0.033142
NC_031965.2	4324727	4435221	0.108984	0.069169	0.051753	0.064675
NC_031965.2	4333937	4443147	0.101447	0.061014	0.047332	0.049725
NC_031965.2	4343004	4486812	0.212512	0.099006	0.072333	0.100991
NC_031965.2	4363456	4487220	0.187895	0.114233	0.084806	0.086222
NC_031965.2	4437956	4508957	0.219324	0.152154	0.115689	0.104918
NC_031965.2	4443174	4584463	0.233856	0.109867	0.080598	0.120286
NC_031965.2	4486924	4653269	0.190632	0.062518	0.048460	0.090741
NC_031965.2	4487222	4740542	0.078017	0.019487	0.015113	0.040558
NC_031965.2	4508986	4746988	-0.035276	-0.007497	-0.005914	-0.027351
NC_031965.2	4584810	4817104	0.017005	0.004315	0.003195	0.012592
NC_031965.2	4653274	4837222	0.055400	0.019387	0.014115	0.038966
NC_031965.2	4740844	4886776	0.167464	0.054388	0.041113	0.093792
NC_031965.2	4750488	4902179	0.227881	0.082685	0.063121	0.128250
NC_031965.2	4817121	4902576	0.039864	0.022188	0.017308	-0.040162
NC_031965.2	4837233	4903099	0.098114	0.074964	0.053444	0.009446
NC_031965.2	4887038	4908226	0.083900	0.108965	0.065513	0.002177
NC_031965.2	4902196	4912588	-0.041250	-0.072518	-0.036625	-0.065367
NC_031965.2	4902578	4955191	0.153567	0.147380	0.094700	0.101343
NC_031965.2	4903105	5004482	0.019460	0.011378	0.008531	0.009711
NC_031965.2	4908228	5025648	0.065021	0.034242	0.025747	0.031632
NC_031965.2	4912602	5066554	0.248565	0.085014	0.063550	0.140310
NC_031965.2	4955228	5147481	0.192359	0.053440	0.036528	0.115019
NC_031965.2	5004483	5205399	0.168306	0.040473	0.028708	0.101425
NC_031965.2	5025686	5235698	0.247810	0.046843	0.036690	0.159256
NC_031965.2	5066562	5278670	-0.088450	-0.017659	-0.013850	-0.082091
NC_031965.2	5147494	5305532	-0.065229	-0.011458	-0.009913	-0.069564
NC_031965.2	5205406	5313920	0.330939	0.105205	0.079805	0.195246
NC_031965.2	5235734	5325644	0.196992	0.080282	0.045587	0.111425
NC_031965.2	5280417	5344375	0.339097	0.188428	0.089112	0.207990
NC_031965.2	5312445	5447334	0.323860	0.150832	0.076944	0.191518
NC_031965.2	5313924	5471933	-0.073134	-0.016106	-0.010020	-0.040868
NC_031965.2	5325652	5475529	0.116559	0.034815	0.028874	0.051612
NC_031965.2	5344416	5480543	0.101885	0.035580	0.031506	0.048069
NC_031965.2	5469573	5512498	0.099774	0.055801	0.052431	0.053640
NC_031965.2	5473757	5575566	0.135464	0.053092	0.045708	0.071305
NC_031965.2	5475535	5599335	0.078315	0.027165	0.020064	0.050971
NC_031965.2	5488222	5601394	0.023809	0.008439	0.005863	0.003143
NC_031965.2	5512504	5669226	0.049292	0.012239	0.008905	0.022792
NC_031965.2	5575583	5762919	-0.384428	-0.156297	-0.095107	-0.239338
NC_031965.2	5600010	5824899	-0.733840	-0.333279	-0.195359	-0.593463
NC_031965.2	5601403	5836957	-0.706562	-0.310920	-0.184129	-0.531695
NC_031965.2	5669230	5860394	-0.693818	-0.314871	-0.189887	-0.522661
NC_031965.2	5764307	5914870	-0.532110	-0.219058	-0.143660	-0.372503
NC_031965.2	5824905	5917966	0.160039	0.066643	0.053768	0.081761
NC_031965.2	5836966	5920624	0.121832	0.065940	0.053429	0.067750
NC_031965.2	5860395	5949148	0.090525	0.060694	0.047776	0.049977
NC_031965.2	5914892	5964431	0.015854	0.014700	0.011669	0.009390
NC_031965.2	5917987	6030279	-0.011359	-0.003473	-0.002980	-0.004702
NC_031965.2	5920625	6081109	0.049002	0.006886	0.005907	0.031077
NC_031965.2	5949155	6133640	0.046821	0.005765	0.004990	0.032427
NC_031965.2	5967346	6187239	0.100527	0.010650	0.009267	0.066341
NC_031965.2	6030903	6221831	0.233709	0.038412	0.031182	0.149951
NC_031965.2	6090328	6267171	0.260443	0.057560	0.046217	0.180826
NC_031965.2	6133656	6302967	0.499101	0.161470	0.118569	0.369069
NC_031965.2	6192510	6346508	0.682278	0.407364	0.229050	0.610278
NC_031965.2	6223845	6398203	0.553031	0.265186	0.168226	0.525850
NC_031965.2	6267217	6440758	0.520051	0.278693	0.162835	0.489281
NC_031965.2	6305421	6498080	0.449893	0.188791	0.111317	0.431816
NC_031965.2	6347752	6504560	0.071447	0.024501	0.016542	0.056018
NC_031965.2	6398339	6504831	0.112869	0.058800	0.036587	0.062874
NC_031965.2	6440759	6510472	0.074384	0.057586	0.036620	0.023374
NC_031965.2	6498392	6526566	-0.030107	-0.053472	-0.035381	-0.026442
NC_031965.2	6504561	6533574	-0.034271	-0.058958	-0.039334	-0.031420
NC_031965.2	6504839	6540573	0.135585	0.140718	0.101627	0.053937
NC_031965.2	6510499	6557123	0.337892	0.226047	0.181207	0.197288
NC_031965.2	6526584	6564908	0.357178	0.271080	0.203075	0.204802
NC_031965.2	6535179	6625437	-0.008495	-0.005089	-0.003261	-0.027787
NC_031965.2	6540596	6680440	0.184877	0.147039	0.086975	0.120281
NC_031965.2	6557159	6764968	0.133016	0.129407	0.070578	0.085509
NC_031965.2	6564944	6815079	0.208603	0.144499	0.089557	0.131661
NC_031965.2	6625441	6875113	0.423398	0.191452	0.147955	0.285852
NC_031965.2	6680473	6950964	0.219605	0.040155	0.035360	0.146235
NC_031965.2	6767532	7020920	0.172100	0.027993	0.023194	0.119216
NC_031965.2	6818289	7122362	0.038142	0.004692	0.003721	0.034982
NC_031965.2	6875120	7200101	0.336062	0.052042	0.040234	0.259116
NC_031965.2	6950971	7274619	0.363727	0.066090	0.044117	0.222797
NC_031965.2	7020921	7321108	0.359592	0.058851	0.044351	0.197562
NC_031965.2	7122414	7393271	0.320019	0.050263	0.042023	0.184965
NC_031965.2	7202327	7415738	0.130554	0.015567	0.013204	0.054704
NC_031965.2	7274712	7425772	0.198816	0.027624	0.024712	0.109730
NC_031965.2	7321562	7451900	0.261897	0.043347	0.037504	0.182121
NC_031965.2	7399609	7453547	-0.568459	-0.533638	-0.284242	-0.541017
NC_031965.2	7418061	7454065	-0.784531	-2.445341	-0.614924	-0.774796
NC_031965.2	7426045	7481673	-0.883661	-2.152574	-0.609485	-0.866804
NC_031965.2	7451917	7509004	-0.943392	-1.712497	-0.582975	-0.913325
NC_031965.2	7453555	7581187	-0.864716	-0.403207	-0.254426	-0.815077
NC_031965.2	7454072	7660453	-0.773530	-0.245778	-0.168356	-0.680779
NC_031965.2	7481957	7731254	-0.543128	-0.118510	-0.088085	-0.376152
NC_031965.2	7509005	7760239	-0.556515	-0.127678	-0.095080	-0.403270
NC_031965.2	7594920	7779429	-0.449699	-0.175021	-0.120387	-0.296402
NC_031965.2	7660535	7780726	-0.000545	-0.000215	-0.000170	-0.005279
NC_031965.2	7731268	7782305	0.026883	0.017338	0.014088	0.017192
NC_031965.2	7764694	7782861	0.057205	0.075835	0.057536	0.029148
NC_031965.2	7779473	7783768	0.027851	0.046783	0.035464	0.024481
NC_031965.2	7780728	7800517	0.013937	0.014293	0.010421	0.003943
NC_031965.2	7782378	7986793	-0.051818	-0.017554	-0.014396	-0.034232
NC_031965.2	7782867	8028419	-0.023168	-0.006089	-0.004827	-0.023424
NC_031965.2	7783795	8101845	-0.040623	-0.006148	-0.005132	-0.056483
NC_031965.2	7804770	8122174	0.127090	0.016466	0.013971	0.075089
NC_031965.2	7986794	8165730	0.212908	0.035846	0.029466	0.124258
NC_031965.2	8029928	8216304	0.280244	0.042504	0.037667	0.153416
NC_031965.2	8101848	8270291	0.149532	0.038977	0.032616	0.095715
NC_031965.2	8122196	8300211	0.135456	0.036812	0.030646	0.084817
NC_031965.2	8165771	8311697	0.159852	0.071377	0.058609	0.077577
NC_031965.2	8221542	8433196	0.036765	0.013998	0.010223	-0.001630
NC_031965.2	8270329	8446919	0.035241	0.016591	0.011163	-0.008866
NC_031965.2	8300472	8471994	-0.075393	-0.033370	-0.023145	-0.063592
NC_031965.2	8311734	8504062	-0.270229	-0.079553	-0.055541	-0.135100
NC_031965.2	8433199	8590592	-0.282771	-0.101138	-0.076907	-0.138682
NC_031965.2	8446955	8696519	-0.210291	-0.033282	-0.024841	-0.135783
NC_031965.2	8471996	8755568	-0.106970	-0.020897	-0.015388	-0.066008
NC_031965.2	8530208	8812242	-0.080633	-0.020444	-0.014747	-0.039476
NC_031965.2	8590596	8832502	0.035131	0.010425	0.007461	0.019985
NC_031965.2	8696529	8835378	0.016050	0.011535	0.007970	0.009510
NC_031965.2	8755663	8853423	-0.009104	-0.014554	-0.008657	-0.004986
NC_031965.2	8812250	8863682	0.055437	0.097574	0.060843	0.026243
NC_031965.2	8832507	8864353	0.035909	0.126445	0.065816	0.015892
NC_031965.2	8835387	8891975	0.046519	0.058059	0.043538	0.025395
NC_031965.2	8853424	8944317	0.104224	0.129521	0.096986	0.056764
NC_031965.2	8863705	8952599	0.230341	0.240239	0.173189	0.132089
NC_031965.2	8864355	8966291	0.266901	0.217708	0.165714	0.152247
NC_031965.2	8892637	8966717	0.211269	0.398613	0.271572	0.111964
NC_031965.2	8944331	8974151	0.139454	0.176010	0.131649	0.075152
NC_031965.2	8953403	9046878	-0.014333	-0.010640	-0.007738	-0.003051
NC_031965.2	8966295	9048822	-0.062526	-0.038420	-0.027822	-0.036726
NC_031965.2	8967554	9049141	-0.033205	-0.015820	-0.011523	-0.016866
NC_031965.2	8974392	9065302	0.028969	0.015134	0.010967	0.018051
NC_031965.2	9046882	9158069	0.168146	0.085347	0.069391	0.092961
NC_031965.2	9048828	9215838	0.235008	0.078557	0.057369	0.138925
NC_031965.2	9049152	9244097	0.365910	0.100713	0.074472	0.249639
NC_031965.2	9065448	9261371	0.543005	0.120517	0.086227	0.487023
NC_031965.2	9158285	9306361	0.555068	0.096546	0.071110	0.437295
NC_031965.2	9216289	9398712	0.607804	0.089123	0.067692	0.457248
NC_031965.2	9244629	9503109	0.624452	0.063618	0.051802	0.422145
NC_031965.2	9261372	9571644	0.498327	0.060443	0.049635	0.380918
NC_031965.2	9308535	9631834	0.474614	0.064573	0.050220	0.381889
NC_031965.2	9399536	9751004	0.239451	0.034765	0.025657	0.213313
NC_031965.2	9503129	9784475	0.259090	0.058425	0.040054	0.223143
NC_031965.2	9571645	9786724	0.225228	0.063943	0.041272	0.162867
NC_031965.2	9633537	9857353	0.302655	0.078746	0.055325	0.222246
NC_031965.2	9751016	9941019	0.279318	0.094909	0.071106	0.182642
NC_031965.2	9784528	10028414	0.063885	0.017803	0.012784	0.023252
NC_031965.2	9787474	10087620	-0.042932	-0.010020	-0.007309	-0.059388
NC_031965.2	9858875	10118200	0.242472	0.089285	0.060362	0.195156
NC_031965.2	9942610	10188179	0.509929	0.176444	0.121452	0.441534
NC_031965.2	10029913	10273141	0.565630	0.182360	0.121566	0.463055
NC_031965.2	10087626	10341485	0.529723	0.151213	0.101138	0.412224
NC_031965.2	10120213	10383788	0.209482	0.047420	0.033064	0.151844
NC_031965.2	10195998	10401099	-0.140716	-0.031740	-0.022009	-0.099988
NC_031965.2	10291589	10413998	-0.368070	-0.114165	-0.083059	-0.292918
NC_031965.2	10343743	10435723	-0.734761	-0.545978	-0.313025	-0.693087
NC_031965.2	10385300	10453547	-0.883548	-0.738795	-0.399241	-0.856945
NC_031965.2	10401104	10485216	-0.874002	-0.705763	-0.392288	-0.843189
NC_031965.2	10416678	10517434	-0.845161	-0.624001	-0.352671	-0.817445
NC_031965.2	10436420	10576382	-0.807716	-0.442716	-0.276739	-0.776939
NC_031965.2	10456482	10611637	-0.602519	-0.269900	-0.177330	-0.549722
NC_031965.2	10486838	10673855	-0.564851	-0.231080	-0.154107	-0.497883
NC_031965.2	10518000	10718161	-0.580215	-0.263419	-0.172323	-0.524915
NC_031965.2	10577983	10743739	0.436367	0.278849	0.195844	0.400934
NC_031965.2	10611638	10773279	0.526159	0.358835	0.250243	0.484628
NC_031965.2	10680670	10814796	0.526386	0.328849	0.222040	0.488036
NC_031965.2	10719534	10817662	0.770009	0.488097	0.345747	0.615592
NC_031965.2	10747322	10825670	0.333014	0.206373	0.141325	0.180578
NC_031965.2	10779075	10891704	-0.303181	-0.154241	-0.097828	-0.180067
NC_031965.2	10814800	10991617	-0.226303	-0.060842	-0.044208	-0.142694
NC_031965.2	10817668	11068232	-0.264781	-0.060326	-0.043247	-0.167486
NC_031965.2	10835507	11165995	-0.135071	-0.028618	-0.019871	-0.096310
NC_031965.2	10893265	11244960	0.359343	0.045426	0.031850	0.300618
NC_031965.2	10994672	11392087	0.364646	0.060062	0.040115	0.294012
NC_031965.2	11072066	11418678	0.539240	0.104308	0.076191	0.406882
NC_031965.2	11170306	11451463	0.575854	0.147078	0.103024	0.462916
NC_031965.2	11247667	11484806	0.523486	0.160528	0.117238	0.428511
NC_031965.2	11395094	11495089	0.588028	0.257799	0.181444	0.488074
NC_031965.2	11418749	11572834	0.504573	0.254621	0.148195	0.417641
NC_031965.2	11451464	11623016	0.320853	0.114963	0.080530	0.257140
NC_031965.2	11484808	11731774	0.281003	0.077886	0.056833	0.221973
NC_031965.2	11495093	11791849	0.121184	0.028707	0.020378	0.094169
NC_031965.2	11572835	11868950	0.042040	0.009933	0.006799	0.032906
NC_031965.2	11627793	11910953	-0.513136	-0.175872	-0.108290	-0.467018
NC_031965.2	11731783	11919519	-0.373417	-0.245403	-0.133376	-0.366940
NC_031965.2	11792661	11964888	-0.110189	-0.069316	-0.037884	-0.108543
NC_031965.2	11869746	12023447	-0.001231	-0.000666	-0.000406	-0.001090
NC_031965.2	11911679	12054144	0.031308	0.017063	0.010504	0.027246
NC_031965.2	11920453	12082556	0.165628	0.077744	0.050743	0.141173
NC_031965.2	11970499	12093639	-0.038239	-0.020721	-0.012856	-0.032854
NC_031965.2	12023482	12116166	-0.034964	-0.028374	-0.014991	-0.032710
NC_031965.2	12054570	12154189	0.164371	0.118893	0.065259	0.159837
NC_031965.2	12082808	12213118	0.162630	0.097926	0.053830	0.150787
NC_031965.2	12094463	12309975	0.161956	0.074834	0.044318	0.146479
NC_031965.2	12116691	12364426	0.115038	0.035999	0.023064	0.101817
NC_031965.2	12159616	12407627	0.130937	0.028284	0.019313	0.085168
NC_031965.2	12216910	12479046	0.149237	0.030726	0.020713	0.093226
NC_031965.2	12309994	12490191	0.146800	0.044716	0.031742	0.082858
NC_031965.2	12364428	12494582	-0.091495	-0.049074	-0.032528	-0.059080
NC_031965.2	12411433	12497189	-0.241586	-0.163688	-0.096697	-0.139411
NC_031965.2	12479093	12538527	0.265821	0.187214	0.114143	0.172725
NC_031965.2	12490199	12568569	0.259811	0.202022	0.115256	0.207466
NC_031965.2	12494595	12601446	0.426189	0.251631	0.160984	0.356541
NC_031965.2	12501289	12626921	0.408675	0.228380	0.154265	0.334415
NC_031965.2	12543464	12652501	-0.325067	-0.269576	-0.156912	-0.267387
NC_031965.2	12568602	12675953	-0.107651	-0.073872	-0.047833	-0.092025
NC_031965.2	12603469	12724621	-0.156726	-0.092324	-0.058830	-0.136054
NC_031965.2	12628524	12779047	-0.095378	-0.045883	-0.029894	-0.087975
NC_031965.2	12653846	13062331	0.417017	0.141393	0.101767	0.345141
NC_031965.2	12680620	13089821	0.110349	0.033876	0.023133	0.087754
NC_031965.2	12726179	13121103	0.194364	0.056906	0.039539	0.144851
NC_031965.2	12781317	13163769	-0.323522	-0.174638	-0.098128	-0.279719
NC_031965.2	13063429	13204800	-0.368055	-0.206212	-0.112686	-0.317454
NC_031965.2	13089864	13236504	-0.270537	-0.145292	-0.086986	-0.236562
NC_031965.2	13122068	13250622	-0.071375	-0.040990	-0.024646	-0.063233
NC_031965.2	13163787	13261358	-0.244602	-0.164616	-0.096180	-0.216673
NC_031965.2	13206550	13287263	-0.271030	-0.196035	-0.111738	-0.243865
NC_031965.2	13236614	13325264	-0.282830	-0.223548	-0.110464	-0.249720
NC_031965.2	13250672	13358405	-0.331531	-0.278352	-0.136202	-0.305743
NC_031965.2	13264221	13385978	0.181229	0.093131	0.055524	0.153260
NC_031965.2	13290812	13420398	0.153748	0.063372	0.039053	0.134896
NC_031965.2	13329343	13452251	-0.106921	-0.044468	-0.028889	-0.091351
NC_031965.2	13358724	13488434	-0.484910	-0.202059	-0.125244	-0.403415
